Date,Open,High,Low,Close,Volume
20191205,1.1083,1.1114,1.1083,1.1106,199336
20191206,1.11095,1.1115,1.10445,1.1061,240326
20191209,1.1063,1.1083,1.1058,1.1069,197297
20191210,1.1068,1.1102,1.1067,1.11005,304698
20191211,1.1096,1.11485,1.10735,1.11415,560754
20191212,1.11345,1.1156,1.1104,1.1115,378344
20191213,1.125,1.12635,1.11815,1.1191,297265
20191216,1.1197,1.12275,1.11915,1.12175,173496
20191217,1.121,1.1244,1.11985,1.1216,158423
20191218,1.12205,1.12215,1.1178,1.1183,156483
20191219,1.11835,1.12095,1.11725,1.11885,149558
20191220,1.1187,1.1189,1.11305,1.114,142684
20191223,1.11405,1.1159,1.11325,1.11565,105834
20191224,1.11515,1.1156,1.113,1.115,46420
20191226,1.1154,1.1172,1.1144,1.11655,46551
20191227,1.116,1.12465,1.1159,1.12445,172945
20191230,1.12375,1.1275,1.1234,1.12565,149563
20191231,1.12565,1.1293,1.12515,1.1282,119988
20200102,1.1267,1.12755,1.12135,1.1217,177128
20200103,1.1222,1.1229,1.11735,1.1217,169558
20200106,1.12085,1.12545,1.1206,1.12405,140402
20200107,1.1246,1.12465,1.1181,1.11925,154584
20200108,1.1198,1.12155,1.11485,1.1158,208215
20200109,1.1153,1.11655,1.1137,1.11515,146070
20200110,1.11515,1.11735,1.1129,1.1166,161272
20200113,1.11615,1.11905,1.11565,1.1182,133271
20200114,1.11775,1.11875,1.11465,1.1171,141237
20200115,1.1169,1.12055,1.116,1.11925,143915
20200116,1.1192,1.12125,1.11665,1.1174,147897
20200117,1.1176,1.1182,1.1125,1.11325,143037
20200121,1.1129,1.1156,1.1115,1.11325,242557
20200122,1.11185,1.11355,1.11065,1.11295,172395
20200123,1.1128,1.1144,1.10705,1.1089,233357
20200124,1.1089,1.1101,1.1051,1.10635,155251
20200127,1.10625,1.1071,1.10425,1.1049,156277
20200128,1.1051,1.1058,1.103,1.1049,142025
20200129,1.10525,1.106,1.1024,1.1051,162183
20200130,1.10415,1.10685,1.10365,1.1059,165288
20200131,1.1062,1.1125,1.10455,1.11185,227529
20200203,1.11165,1.112,1.1061,1.10925,179792
20200204,1.10875,1.1092,1.10605,1.107,145542
20200205,1.10715,1.10745,1.102,1.1023,197878
20200206,1.10245,1.10385,1.0989,1.10015,177799
20200207,1.10035,1.10085,1.0966,1.097,191000
20200210,1.0968,1.0981,1.09305,1.09375,158712
20200211,1.09335,1.09475,1.09135,1.09445,171113
20200212,1.094,1.09475,1.0887,1.08885,188198
20200213,1.0892,1.0908,1.08525,1.08625,196589
20200214,1.0859,1.08805,1.0846,1.0859,163585
20200218,1.0857,1.08695,1.08025,1.08115,313856
20200219,1.081,1.0829,1.0799,1.08135,180548
20200220,1.0822,1.08365,1.0793,1.08045,232080
20200221,1.0798,1.08785,1.07975,1.0872,259525
20200224,1.0845,1.0887,1.0819,1.08565,255787
20200225,1.0867,1.09035,1.0843,1.0894,265324
20200226,1.08945,1.09215,1.08675,1.09115,273653
20200227,1.08935,1.1018,1.089,1.0998,369600
20200228,1.1014,1.10635,1.09615,1.10395,410546
20200302,1.1064,1.11945,1.10465,1.1173,440293
20200303,1.11545,1.1221,1.1104,1.11865,374128
20200304,1.1183,1.1195,1.1103,1.1146,304342
20200305,1.11395,1.12505,1.1125,1.1207,336945
20200306,1.1239,1.13605,1.12155,1.1322,424461
20200309,1.13485,1.1502,1.1344,1.1466,424629
20200310,1.1453,1.14625,1.1279,1.13,466261
20200311,1.1294,1.13695,1.12605,1.1284,493256
20200312,1.12655,1.1336,1.1056,1.1178,524008
20200313,1.1207,1.12635,1.111,1.11245,315747
20200316,1.1214,1.1278,1.1128,1.1227,201396
20200317,1.12435,1.1244,1.1005,1.10495,196868
20200318,1.10515,1.10945,1.085,1.09265,237544
20200319,1.0972,1.10345,1.0707,1.0719,277211
20200320,1.0714,1.08715,1.0675,1.06915,251136
20200323,1.07315,1.08715,1.0671,1.07715,219818
20200324,1.0773,1.09315,1.07665,1.07995,196644
20200325,1.0822,1.09345,1.08005,1.09085,171720
20200326,1.0923,1.1096,1.0909,1.108,205611
20200327,1.107,1.11875,1.0991,1.1157,198780
20200330,1.1165,1.11835,1.10465,1.10635,149226
20200331,1.10815,1.10865,1.0959,1.10495,205731
20200401,1.10625,1.10695,1.0931,1.0957,158748
20200402,1.0979,1.09905,1.0844,1.0873,172086
20200403,1.08805,1.08835,1.07955,1.0834,134612
20200406,1.0835,1.0857,1.07915,1.08205,126450
20200407,1.0816,1.09525,1.08075,1.09275,165316
20200408,1.09155,1.09245,1.0851,1.0883,130074
20200409,1.08785,1.09715,1.08615,1.09555,167526
20200413,1.09565,1.09865,1.0912,1.09425,72771
20200414,1.093,1.1005,1.0928,1.09995,120234
20200415,1.1,1.1007,1.08725,1.0939,142554
20200416,1.0924,1.0927,1.0832,1.08615,137628
20200417,1.0872,1.09095,1.0827,1.08835,129194
20200420,1.0891,1.0912,1.08555,1.08765,101892
20200421,1.08825,1.08955,1.08305,1.08665,136304
20200422,1.0869,1.0899,1.0816,1.08325,119418
20200423,1.0836,1.08595,1.0768,1.07975,177571
20200424,1.079,1.08425,1.0739,1.08105,129111
20200427,1.08325,1.08725,1.08235,1.08435,96001
20200428,1.08415,1.09005,1.08205,1.0847,130730
20200429,1.08325,1.0895,1.08305,1.08805,117506
20200430,1.08835,1.09825,1.08415,1.0962,224340
20200501,1.0961,1.10285,1.09435,1.09865,88703
20200504,1.09815,1.0984,1.09035,1.0915,107609
20200505,1.09095,1.0935,1.0834,1.086,162382
20200506,1.08495,1.08525,1.079,1.08125,117816
20200507,1.08015,1.0842,1.0774,1.08345,123984
20200508,1.08395,1.08835,1.08225,1.085,105989
20200511,1.08395,1.08575,1.08075,1.08165,110064
20200512,1.08145,1.0893,1.0791,1.08605,149471
20200513,1.08545,1.09045,1.0818,1.0822,147605
20200514,1.08245,1.083,1.0781,1.0789,148648
20200515,1.08115,1.08575,1.0795,1.082,140207
20200518,1.082,1.0933,1.0805,1.092,182678
20200519,1.0921,1.09815,1.0908,1.0952,154098
20200520,1.09285,1.1005,1.0924,1.09915,133456
20200521,1.0984,1.1014,1.09415,1.09605,138798
20200522,1.09525,1.09585,1.089,1.0892,120721
20200526,1.09025,1.1,1.0874,1.0998,203562
20200527,1.09815,1.10345,1.09375,1.09945,247118
20200528,1.10105,1.1097,1.09945,1.10925,186555
20200529,1.1084,1.11485,1.1073,1.1101,225494
20200601,1.1119,1.11575,1.11035,1.11355,126750
20200602,1.11345,1.11995,1.11175,1.11745,189688
20200603,1.11735,1.12605,1.11695,1.12405,218626
20200604,1.1237,1.13645,1.11965,1.1352,294675
20200605,1.13385,1.13855,1.12805,1.12955,243548
20200608,1.1296,1.1321,1.127,1.1306,193781
20200609,1.1294,1.13655,1.1242,1.13465,305661
20200610,1.13405,1.1424,1.1322,1.1394,499266
20200611,1.13785,1.14045,1.1289,1.1301,311532
20200612,1.132,1.1365,1.12365,1.1255,301427
20200615,1.12665,1.13565,1.125,1.13405,176721
20200616,1.1348,1.13775,1.1251,1.12955,183980
20200617,1.12845,1.1317,1.1229,1.1254,149634
20200618,1.12635,1.12835,1.1208,1.12305,141141
20200619,1.12255,1.1277,1.11895,1.12075,170181
20200622,1.1202,1.12925,1.11895,1.1282,117766
20200623,1.1283,1.1371,1.12545,1.1333,161289
20200624,1.133,1.1347,1.1269,1.128,173612
20200625,1.1274,1.12795,1.121,1.1236,156984
20200626,1.1236,1.1259,1.12145,1.12465,128145
20200629,1.124,1.13075,1.12365,1.1254,153410
20200630,1.12575,1.1281,1.1208,1.12535,197872
20200701,1.125,1.12935,1.1202,1.12635,176435
20200702,1.12675,1.13205,1.1241,1.12455,168215
20200706,1.1256,1.1364,1.12365,1.13335,245504
20200707,1.13265,1.135,1.12755,1.13035,172637
20200708,1.1292,1.13685,1.1279,1.1353,180863
20200709,1.135,1.13865,1.1296,1.13125,208374
20200710,1.1298,1.1341,1.127,1.13155,152872
20200713,1.1321,1.1392,1.1318,1.137,192221
20200714,1.13665,1.14245,1.13405,1.141,193601
20200715,1.14195,1.14675,1.14065,1.14215,188870
20200716,1.1427,1.14565,1.13845,1.13925,206720
20200717,1.1397,1.14585,1.13915,1.1452,150700
20200720,1.14325,1.14815,1.14165,1.14555,201493
20200721,1.146,1.1554,1.14365,1.15445,252875
20200722,1.15465,1.1616,1.15205,1.1583,261651
20200723,1.1587,1.164,1.15535,1.1622,232205
20200724,1.161,1.1671,1.15945,1.165,213788
20200727,1.1659,1.1794,1.1655,1.17635,266042
20200728,1.17635,1.1786,1.17115,1.1736,211331
20200729,1.17325,1.1819,1.1726,1.17775,219881
20200730,1.18055,1.18595,1.17425,1.18475,239405
20200731,1.18545,1.19195,1.17725,1.17995,320893
20200803,1.179,1.18075,1.17065,1.17705,212382
20200804,1.1774,1.18165,1.1731,1.1792,194343
20200805,1.1808,1.1915,1.1803,1.18705,210603
20200806,1.1874,1.1926,1.18265,1.1884,233843
20200807,1.1888,1.1892,1.1764,1.1791,237046
20200810,1.1795,1.18095,1.17445,1.17525,161515
20200811,1.175,1.1817,1.173,1.1754,224689
20200812,1.1748,1.1826,1.1719,1.17925,200610
20200813,1.1793,1.1872,1.17915,1.18065,194916
20200814,1.1823,1.18575,1.17885,1.1845,153531
20200817,1.18495,1.1888,1.18355,1.18725,128995
20200818,1.18775,1.1973,1.1875,1.1945,206561
20200819,1.19405,1.19595,1.1836,1.1862,219334
20200820,1.18465,1.18745,1.18075,1.1858,203582
20200821,1.1868,1.1888,1.17585,1.17935,195602
20200824,1.17995,1.18555,1.17895,1.17975,140117
20200825,1.17935,1.18485,1.1789,1.1838,154929
20200826,1.1839,1.1845,1.17765,1.18195,164948
20200827,1.18365,1.19065,1.17655,1.1828,336033
20200828,1.18245,1.19235,1.18145,1.18945,236265
20200831,1.1914,1.19695,1.18875,1.19395,200188
20200901,1.1941,1.2015,1.19045,1.1913,263767
20200902,1.1918,1.19315,1.18245,1.1828,241988
20200903,1.1855,1.1867,1.17905,1.18585,219832
20200904,1.18505,1.18675,1.17825,1.1853,220600
20200908,1.1841,1.18505,1.17665,1.17825,386505
20200909,1.17735,1.1836,1.1753,1.1809,426011
20200910,1.1805,1.1918,1.1801,1.1826,488178
20200911,1.18435,1.1898,1.1843,1.1855,216004
20200914,1.1864,1.19125,1.18555,1.1889,129471
20200915,1.1889,1.1924,1.1862,1.18765,136172
20200916,1.1871,1.1905,1.18095,1.1821,201295
20200917,1.1836,1.18745,1.1759,1.1861,205750
20200918,1.18665,1.18925,1.1848,1.1874,141967
20200921,1.18675,1.18935,1.17515,1.17755,234778
20200922,1.17885,1.1793,1.1712,1.1726,214789
20200923,1.17275,1.1739,1.1671,1.16775,204073
20200924,1.168,1.17065,1.16455,1.16855,191755
20200925,1.16875,1.1704,1.16305,1.16415,174269
20200928,1.16475,1.16995,1.16345,1.1683,152658
20200929,1.16805,1.1765,1.16805,1.1756,176883
20200930,1.17575,1.17735,1.17025,1.17355,215416
20201001,1.17395,1.17875,1.1735,1.17635,186403
20201002,1.17645,1.17655,1.17125,1.173,185166
20201005,1.173,1.1815,1.1725,1.17925,151729
20201006,1.1801,1.1825,1.1748,1.17695,169097
20201007,1.17505,1.1799,1.17415,1.17835,133058
20201008,1.1783,1.1797,1.1748,1.1773,129511
20201009,1.17755,1.18475,1.17735,1.18405,157272
20201012,1.18325,1.1842,1.1802,1.1825,114451
20201013,1.1827,1.1831,1.1745,1.176,174331
20201014,1.1758,1.17865,1.17345,1.1766,140896
20201015,1.17625,1.17725,1.1702,1.17115,177892
20201016,1.17225,1.17605,1.17075,1.17325,149396
20201019,1.1735,1.18075,1.1717,1.17815,176853
20201020,1.1779,1.18545,1.17735,1.184,167607
20201021,1.1835,1.18945,1.18345,1.1875,188740
20201022,1.18745,1.18795,1.18235,1.1831,151595
20201023,1.18325,1.18775,1.1799,1.18715,169054
20201026,1.187,1.18725,1.1815,1.1826,154580
20201027,1.1822,1.18515,1.1804,1.1825,139859
20201028,1.18,1.1801,1.1729,1.1763,242269
20201029,1.17555,1.17695,1.1661,1.1682,235294
20201030,1.1684,1.1715,1.1651,1.1655,199290
20201102,1.1655,1.1667,1.1632,1.1642,132536
20201103,1.16505,1.1751,1.1648,1.17165,155328
20201104,1.1741,1.17825,1.16125,1.1735,260869
20201105,1.1733,1.1869,1.17205,1.1848,207774
20201106,1.18335,1.19005,1.18045,1.18915,195510
20201109,1.18965,1.19295,1.18035,1.1841,247147
20201110,1.1825,1.1853,1.17885,1.1822,155780
20201111,1.1826,1.18415,1.17535,1.17825,138880
20201112,1.17835,1.1831,1.1767,1.1815,123009
20201113,1.18135,1.18455,1.18065,1.18405,87448
20201116,1.18465,1.1877,1.1821,1.185,124456
20201117,1.18625,1.19015,1.18495,1.18715,125537
20201118,1.18695,1.18975,1.1856,1.18695,113510
20201119,1.18595,1.18885,1.1822,1.18815,141175
20201120,1.1879,1.18965,1.1855,1.18635,121670
20201123,1.1865,1.1912,1.18045,1.18475,205523
20201124,1.1847,1.1902,1.18435,1.18875,148296
20201125,1.1898,1.1935,1.18865,1.19215,182930
20201127,1.1921,1.19665,1.1889,1.19605,192734
20201130,1.1968,1.20075,1.19275,1.19505,236326
20201201,1.1932,1.208,1.1932,1.2051,242725
20201202,1.2076,1.21215,1.2043,1.2102,233075
20201203,1.21155,1.2177,1.2103,1.21445,234305
20201204,1.2144,1.2179,1.2112,1.21395,231778
20201207,1.2132,1.2168,1.208,1.21205,254159
20201208,1.21125,1.21355,1.20965,1.21055,254924
20201209,1.21065,1.2149,1.20595,1.20735,427302
20201210,1.20815,1.21595,1.2076,1.2134,456339
20201211,1.21705,1.21935,1.2136,1.21425,249989
20201214,1.2162,1.2206,1.21455,1.2176,186084
20201215,1.2174,1.2198,1.2149,1.2187,146856
20201216,1.2181,1.2241,1.21555,1.2194,213378
20201217,1.2229,1.23035,1.22195,1.22935,192614
20201218,1.22995,1.23,1.22555,1.2272,154512
20201221,1.22555,1.2285,1.2158,1.228,252788
20201222,1.2271,1.22905,1.2185,1.2194,186565
20201223,1.2195,1.2251,1.2186,1.22085,184414
20201224,1.22175,1.22435,1.2205,1.2211,56166
20201228,1.2219,1.2278,1.2208,1.22325,121859
20201229,1.2234,1.23,1.22335,1.2277,126668
20201230,1.22745,1.233,1.2271,1.23085,133830
20201231,1.2319,1.2329,1.2229,1.2246,131799
20210104,1.2252,1.23295,1.2249,1.2271,182283
20210105,1.2268,1.2324,1.22655,1.2322,133366
20210106,1.2316,1.2368,1.22835,1.23265,215013
20210107,1.23445,1.2362,1.2262,1.2285,160942
20210108,1.2286,1.2302,1.221,1.22325,213108
20210111,1.22335,1.2235,1.21485,1.2179,149163
20210112,1.21715,1.2226,1.21535,1.2217,143720
20210113,1.22225,1.22395,1.21555,1.21705,145532
20210114,1.21745,1.2195,1.2125,1.21705,166280
20210115,1.2166,1.2178,1.20885,1.20925,142815
20210119,1.2096,1.216,1.20675,1.2141,228555
20210120,1.2145,1.2174,1.2091,1.21215,145166
20210121,1.21225,1.2187,1.21215,1.21725,163178
20210122,1.218,1.2203,1.21645,1.2181,136554
20210125,1.2183,1.2197,1.2129,1.21515,156270
20210126,1.2155,1.2189,1.21205,1.21775,164218
20210127,1.2172,1.21825,1.20695,1.21125,284535
20210128,1.21205,1.21545,1.2092,1.21435,199525
20210129,1.21345,1.2168,1.21055,1.2143,218641
20210201,1.21415,1.21475,1.20665,1.2078,182067
20210202,1.2072,1.20985,1.20215,1.20305,194464
20210203,1.20525,1.206,1.20135,1.2036,155420
20210204,1.2045,1.2052,1.1966,1.19755,167699
20210205,1.1973,1.206,1.19605,1.20525,192834
20210208,1.2054,1.20745,1.20285,1.20645,147688
20210209,1.206,1.21295,1.20555,1.2126,182756
20210210,1.2128,1.21515,1.21165,1.2137,152771
20210211,1.21275,1.2157,1.21205,1.2138,115529
20210212,1.21395,1.2141,1.20875,1.2123,146837
20210216,1.2129,1.21765,1.2101,1.2122,263881
20210217,1.21105,1.2112,1.20295,1.2043,207928
20210218,1.20485,1.21005,1.2041,1.20915,176081
20210219,1.2098,1.21505,1.20875,1.21215,172777
20210222,1.21295,1.21745,1.2096,1.2173,192525
20210223,1.2164,1.2186,1.214,1.21485,157735
20210224,1.21525,1.21795,1.21135,1.2153,217783
20210225,1.2171,1.2249,1.216,1.21885,323554
20210226,1.2185,1.2188,1.2066,1.20815,309072
20210301,1.208,1.2105,1.2031,1.20505,221325
20210302,1.20525,1.20975,1.19945,1.20875,213958
20210303,1.20875,1.2116,1.20455,1.20685,192159
20210304,1.2067,1.20685,1.19635,1.19675,253320
20210305,1.1975,1.1977,1.18945,1.1915,291503
20210308,1.1919,1.1934,1.18455,1.1859,226412
20210309,1.18485,1.19165,1.18365,1.1902,262709
20210310,1.19045,1.1931,1.187,1.1923,473974
20210311,1.19275,1.19905,1.19155,1.19835,440108
20210312,1.20075,1.2012,1.19335,1.1973,227916
20210315,1.19745,1.19905,1.1934,1.1949,150725
20210316,1.1952,1.19755,1.1905,1.1927,164042
20210317,1.19275,1.2009,1.19085,1.20005,192981
20210318,1.20015,1.2011,1.1928,1.1936,198520
20210319,1.19365,1.1959,1.18955,1.193,174375
20210322,1.19,1.1969,1.18925,1.19635,149887
20210323,1.19555,1.19625,1.18635,1.1873,176362
20210324,1.1869,1.1873,1.18305,1.18425,166482
20210325,1.18335,1.18475,1.178,1.1796,189419
20210326,1.17865,1.18245,1.17865,1.18095,132640
20210329,1.1812,1.18135,1.17795,1.1783,137245
20210330,1.1783,1.17925,1.1729,1.1736,153942
20210331,1.1736,1.17785,1.17215,1.1742,180803
20210401,1.17445,1.17975,1.17295,1.17885,161185
20210402,1.17965,1.1804,1.1766,1.17745,32923
20210405,1.17765,1.18375,1.17535,1.1829,97590
20210406,1.18305,1.18945,1.18115,1.18875,170700
20210407,1.18895,1.19315,1.1877,1.18825,174211
20210408,1.18875,1.1943,1.1876,1.1933,152234
20210409,1.193,1.19355,1.18825,1.19185,150628
20210412,1.1916,1.1935,1.1886,1.19205,141547
20210413,1.1928,1.19715,1.18925,1.19615,181518
20210414,1.1965,1.2003,1.19635,1.1986,152628
20210415,1.19945,1.2008,1.19705,1.1989,152660
20210416,1.198,1.20085,1.19645,1.19925,130084
20210419,1.19915,1.20625,1.1956,1.2053,204416
20210420,1.205,1.20935,1.20355,1.2044,151021
20210421,1.20505,1.2057,1.2012,1.20425,122172
20210422,1.2047,1.2083,1.20065,1.202,174686
20210423,1.20285,1.2113,1.2025,1.2105,151473
20210426,1.2109,1.2129,1.2073,1.21045,149119
20210427,1.21015,1.2105,1.2069,1.2099,126390
20210428,1.21025,1.21465,1.20675,1.21365,193239
20210429,1.2138,1.21615,1.2113,1.21355,153721
20210430,1.21355,1.2137,1.20265,1.20325,217930
20210503,1.20395,1.20865,1.2023,1.20765,125856
20210504,1.20725,1.20745,1.20085,1.20215,160001
20210505,1.20195,1.2036,1.1995,1.2009,133771
20210506,1.2015,1.2081,1.20015,1.20635,148610
20210507,1.2072,1.218,1.2061,1.21735,226470
20210510,1.21755,1.2187,1.2136,1.2154,151684
20210511,1.2139,1.21895,1.2131,1.216,153792
20210512,1.21575,1.216,1.2071,1.20875,227063
20210513,1.2079,1.2113,1.2058,1.20835,159305
20210514,1.2088,1.2155,1.20775,1.215,167005
20210517,1.2153,1.21755,1.2133,1.21655,124821
20210518,1.21605,1.22415,1.2159,1.22355,178672
20210519,1.22305,1.22515,1.21655,1.21785,191975
20210520,1.21815,1.22345,1.2174,1.2225,122935
20210521,1.2235,1.22455,1.2166,1.21865,163653
20210524,1.21885,1.22355,1.2176,1.2218,128352
20210525,1.222,1.2271,1.22165,1.22605,166554
20210526,1.22555,1.22675,1.21865,1.2197,164005
20210527,1.2197,1.2218,1.21785,1.22025,152471
20210528,1.2198,1.22085,1.2136,1.22045,181970
20210601,1.22005,1.2258,1.21865,1.22315,210947
20210602,1.2217,1.22295,1.21665,1.2214,164072
20210603,1.2216,1.22165,1.212,1.21275,197372
20210604,1.2128,1.21885,1.21055,1.2167,180453
20210607,1.21675,1.2204,1.21465,1.21965,151318
20210608,1.2193,1.2196,1.21655,1.2181,208737
20210609,1.2174,1.22195,1.2172,1.21805,437114
20210610,1.2179,1.2195,1.21435,1.2172,435986
20210611,1.21965,1.2215,1.21145,1.2124,247680
20210614,1.213,1.2152,1.2116,1.21395,121810
20210615,1.21415,1.2169,1.2122,1.21465,126315
20210616,1.215,1.2156,1.2015,1.2039,205868
20210617,1.20145,1.20265,1.19115,1.1931,306550
20210618,1.19255,1.1945,1.1867,1.1892,226244
20210621,1.1882,1.1942,1.18675,1.19295,205921
20210622,1.19365,1.19725,1.19005,1.1956,161650
20210623,1.1961,1.199,1.19305,1.19485,157596
20210624,1.19465,1.19755,1.1936,1.195,115989
20210625,1.19505,1.19945,1.1945,1.19495,130205
20210628,1.1956,1.19635,1.1921,1.1942,144136
20210629,1.19435,1.1948,1.18955,1.192,143431
20210630,1.1917,1.1927,1.18625,1.1865,168822
20210701,1.1874,1.19015,1.1854,1.1858,154435
20210702,1.18655,1.1891,1.18235,1.18605,189619
20210706,1.1883,1.19115,1.18205,1.18395,267001
20210707,1.18365,1.18535,1.1797,1.18215,158339
20210708,1.1808,1.18835,1.17985,1.1855,177382
20210709,1.186,1.1896,1.184,1.1892,134943
20210712,1.1892,1.1895,1.1851,1.1873,117933
20210713,1.1876,1.189,1.1786,1.1796,220324
20210714,1.1792,1.18535,1.17855,1.1844,168261
20210715,1.1847,1.1864,1.18095,1.18205,127524
20210716,1.18245,1.18355,1.1805,1.1822,122693
20210719,1.1821,1.1838,1.17765,1.1804,224040
20210720,1.1808,1.1815,1.1768,1.17945,171809
20210721,1.17925,1.18175,1.1764,1.18125,137004
20210722,1.1809,1.18425,1.1769,1.1783,207055
20210723,1.1783,1.1798,1.1766,1.17825,127442
20210726,1.1783,1.18285,1.1774,1.18125,131803
20210727,1.18135,1.18525,1.17805,1.1834,164998
20210728,1.18295,1.1861,1.1783,1.18495,192120
20210729,1.18545,1.1903,1.1851,1.1901,150212
20210730,1.18965,1.1919,1.18615,1.1866,163907
20210802,1.18755,1.19065,1.18685,1.18825,108058
20210803,1.18805,1.1903,1.18625,1.1872,93174
20210804,1.1872,1.1909,1.18415,1.18475,153353
20210805,1.1845,1.18655,1.18365,1.18445,121046
20210806,1.18425,1.1844,1.1762,1.17655,167231
20210809,1.17665,1.1777,1.1742,1.17485,132285
20210810,1.1747,1.17505,1.1717,1.17295,115416
20210811,1.17275,1.1762,1.1713,1.17455,140171
20210812,1.17485,1.1755,1.173,1.17365,112289
20210813,1.17365,1.18115,1.1736,1.18015,141969
20210816,1.1803,1.18075,1.1774,1.17815,100012
20210817,1.17845,1.17905,1.17135,1.17165,142598
20210818,1.17175,1.1749,1.1699,1.1718,135019
20210819,1.17135,1.1721,1.16705,1.16805,134972
20210820,1.16815,1.17095,1.1669,1.17015,112699
20210823,1.17005,1.1755,1.16975,1.1753,129024
20210824,1.1751,1.17695,1.1732,1.17595,116765
20210825,1.1762,1.1779,1.17305,1.17755,120592
20210826,1.17755,1.17825,1.17495,1.1755,113221
20210827,1.1759,1.1806,1.17375,1.1798,182266
20210830,1.1801,1.18135,1.1786,1.1807,96863
20210831,1.18005,1.1849,1.17985,1.18155,187033
20210901,1.1813,1.18605,1.1796,1.1849,154692
20210902,1.1843,1.1878,1.1836,1.18765,127627
20210903,1.1876,1.19115,1.1868,1.18925,178516
20210907,1.18815,1.1888,1.1839,1.1847,338657
20210908,1.18465,1.1852,1.1803,1.1826,504047
20210909,1.1819,1.1843,1.18055,1.18305,318034
20210910,1.1844,1.18725,1.18305,1.1836,202627
20210913,1.18365,1.18385,1.17905,1.18245,157618
20210914,1.18305,1.1867,1.18205,1.18285,127409
20210915,1.18255,1.1853,1.1819,1.1828,120419
20210916,1.1836,1.1841,1.177,1.17735,166383
20210917,1.1786,1.1809,1.1743,1.1749,166182
20210920,1.1746,1.1756,1.17195,1.1744,132831
20210921,1.17495,1.1768,1.17335,1.1745,128134
20210922,1.1744,1.1775,1.1703,1.17115,180579
20210923,1.1711,1.17685,1.1701,1.1765,155047
20210924,1.1757,1.17655,1.17185,1.17335,132845
20210927,1.1735,1.1743,1.17005,1.1717,131415
20210928,1.1715,1.17205,1.16855,1.16945,187630
20210929,1.17,1.1707,1.16055,1.16175,211960
20210930,1.16125,1.16255,1.1578,1.16,214730
20211001,1.1597,1.1623,1.1578,1.1613,163999
20211004,1.16095,1.1656,1.16035,1.164,142002
20211005,1.16335,1.1638,1.1596,1.16125,134068
20211006,1.1611,1.1616,1.15445,1.1565,180704
20211007,1.1571,1.15865,1.15615,1.1566,120532
20211008,1.1569,1.16005,1.15555,1.1591,160604
20211011,1.1586,1.1601,1.1562,1.15735,109316
20211012,1.1568,1.1584,1.15375,1.15435,131335
20211013,1.15435,1.1611,1.15425,1.1603,166366
20211014,1.16105,1.1637,1.15965,1.1612,142075
20211015,1.16135,1.16315,1.16005,1.16185,133598
20211018,1.16115,1.1635,1.1584,1.1623,154376
20211019,1.16245,1.16815,1.16205,1.16515,163848
20211020,1.1645,1.16705,1.16285,1.1668,132831
20211021,1.16585,1.1679,1.1631,1.16345,137619
20211022,1.16365,1.1667,1.1632,1.16475,149031
20211025,1.1651,1.1676,1.1601,1.16235,160431
20211026,1.16225,1.16365,1.15955,1.16075,135932
20211027,1.16055,1.1638,1.1595,1.16195,186296
20211028,1.16135,1.17025,1.15915,1.16945,277836
20211029,1.1692,1.17,1.15445,1.15685,290589
20211101,1.15715,1.16185,1.15555,1.1616,141079
20211102,1.16145,1.1623,1.15845,1.1591,130888
20211103,1.15875,1.1625,1.1571,1.162,161836
20211104,1.16205,1.1625,1.1535,1.1561,172189
20211105,1.15605,1.15815,1.15205,1.1558,184983
20211108,1.1573,1.1603,1.1558,1.1597,131272
20211109,1.1594,1.1616,1.15765,1.16015,138175
20211110,1.16015,1.16025,1.1482,1.14905,224743
20211111,1.1485,1.1494,1.14495,1.14515,145588
20211112,1.1457,1.14685,1.1439,1.145,134180
20211115,1.145,1.14695,1.1362,1.1391,165611
20211116,1.1373,1.13915,1.13145,1.1322,187699
20211117,1.1326,1.13375,1.12685,1.132,196271
20211118,1.1324,1.1379,1.1318,1.13755,172355
20211119,1.1377,1.13775,1.1254,1.12935,253560
20211122,1.1289,1.12945,1.1235,1.1236,198908
20211123,1.12395,1.12785,1.123,1.1254,179263
20211124,1.12525,1.1259,1.119,1.1202,205974
20211126,1.1203,1.1325,1.1203,1.1306,272394
20211129,1.13,1.1304,1.12615,1.1276,149519
20211130,1.1294,1.1386,1.12375,1.13265,315551
20211201,1.1342,1.1363,1.1305,1.13205,195363
20211202,1.132,1.135,1.1297,1.1299,154645
20211203,1.1304,1.1336,1.12685,1.13135,195525
20211206,1.13125,1.13155,1.1268,1.12805,194470
20211207,1.1286,1.13,1.12285,1.12625,271791
20211208,1.127,1.1356,1.1267,1.1351,371382
20211209,1.1343,1.1346,1.12785,1.12885,470618
20211210,1.1319,1.13515,1.1291,1.13385,221692
20211213,1.1341,1.1346,1.12865,1.1316,151971
20211214,1.1309,1.1351,1.12805,1.12835,133075
20211215,1.1285,1.1326,1.12475,1.1298,159010
20211216,1.132,1.1388,1.1308,1.13505,170296
20211217,1.13575,1.1375,1.126,1.1277,139763
20211220,1.12635,1.1327,1.12585,1.12975,122480
20211221,1.12985,1.1325,1.12815,1.13025,120979
20211222,1.13035,1.1364,1.1285,1.1354,127139
20211223,1.13465,1.1363,1.1311,1.13575,110747
20211227,1.13445,1.13555,1.1323,1.13455,71778
20211228,1.13465,1.13535,1.1309,1.1322,92491
20211229,1.13285,1.13905,1.1292,1.1363,186225
